url,title,brand,model,year,location,region,price,mileage,fuel,transmission,engine,status
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-307-dakar-dakar-838,2007 Peugeot 307,Peugeot,307,2007,Dakar,Dakar,2 300 000,137000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-laguna-dakar-dakar-813,2004 Renault Laguna,Renault,Laguna,2004,Dakar,Dakar,2 000 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-308-dakar-dakar-1147,2008 Peugeot 308,Peugeot,308,2008,Dakar,Dakar,3 300 000,120000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-mercedes-benz-250-dakar-dakar-2640,2004 Mercedes‒Benz 250,Mercedes‒Benz,250,2004,Dakar,Dakar,1 900 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-nissan-qashqai-2-dakar-dakar-2761,2013 Nissan Qashqai+2,Nissan,Qashqai+2,2013,Dakar,Dakar,6 500 000,101000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-ford-escape-dakar-dakar-4196,2011 Ford Escape,Ford,Escape,2011,Dakar,Dakar,4 300 000,130000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-307-dakar-dakar-413,2007 Peugeot 307,Peugeot,307,2007,Dakar,Dakar,2 100 000,90000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-elantra-dakar-dakar-2468,2013 Hyundai Elantra,Hyundai,Elantra,2013,Dakar,Dakar,5 800 000,21000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-mitsubishi-endeavor-dakar-dakar-2497,2012 Mitsubishi Endeavor,Mitsubishi,Endeavor,2012,Dakar,Dakar,4 300 000,100000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-508-dakar-dakar-2155,2011 Peugeot 508,Peugeot,508,2011,Dakar,Dakar,5 500 000,179000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-citroen-c3-dakar-dakar-2218,2006 Citroen C3,Citroen,C3,2006,Dakar,Dakar,1 900 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-scenic-dakar-dakar-2518,2007 Renault Scenic,Renault,Scenic,2007,Dakar,Dakar,1 950 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-citroen-nemo-dakar-dakar-1980,2009 Citroen Nemo,Citroen,Nemo,2009,Dakar,Dakar,2 400 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-407-dakar-dakar-2304,2006 Peugeot 407,Peugeot,407,2006,Dakar,Dakar,2 300 000,291000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-nissan-versa-dakar-dakar-2119,2010 Nissan Versa,Nissan,Versa,2010,Dakar,Dakar,2 500 000,120000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-scenic-dakar-dakar-1795,2005 Renault Scenic,Renault,Scenic,2005,Dakar,Dakar,1 500 000,180000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-megane-dakar-dakar-2201,2006 Renault Megane,Renault,Megane,2006,Dakar,Dakar,1 800 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-407-dakar-dakar-1580,2007 Peugeot 407,Peugeot,407,2007,Dakar,Dakar,2 600 000,180000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-mercedes-benz-190-dakar-dakar-2436,2000 Mercedes‒Benz 190,Mercedes‒Benz,190,2000,Dakar,Dakar,2 400 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-kangoo-dakar-dakar-1871,2012 Renault Kangoo,Renault,Kangoo,2012,Dakar,Dakar,4 500 000,264127,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-accent-dakar-dakar-890,2007 Hyundai Accent,Hyundai,Accent,2007,Dakar,Dakar,1 700 000,,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-clio-dakar-dakar-653,2010 Renault Clio,Renault,Clio,2010,Dakar,Dakar,2 700 000,120000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-dacia-logan-dakar-dakar-1602,2008 Dacia Logan,Dacia,Logan,2008,Dakar,Dakar,3 000 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-laguna-dakar-dakar-1325,2007 Renault Laguna,Renault,Laguna,2007,Dakar,Dakar,1 400 000,180000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-3008-dakar-dakar-1121,2011 Peugeot 3008,Peugeot,3008,2011,Dakar,Dakar,6 500 000,,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-307-dakar-dakar-1148,2008 Peugeot 307,Peugeot,307,2008,Dakar,Dakar,2 200 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-citroen-c3-dakar-dakar-1893,2008 Citroen C3,Citroen,C3,2008,Dakar,Dakar,2 000 000,200000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-citroen-c4-dakar-dakar-2303,2010 Citroen C4,Citroen,C4,2010,Dakar,Dakar,2 200 000,289983,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-opel-astra-dakar-dakar-2069,2009 Opel Astra,Opel,Astra,2009,Dakar,Dakar,1 500 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-17-dakar-dakar-2505,2000 Renault 17,Renault,17,2000,Dakar,Dakar,6 000 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-mazda-2-dakar-dakar-2780,2008 Mazda 2,Mazda,2,2008,Dakar,Dakar,1 100 000,140000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-307-dakar-dakar-1931,2007 Peugeot 307,Peugeot,307,2007,Dakar,Dakar,2 200 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-sonata-dakar-dakar-3570,2006 Hyundai Sonata,Hyundai,Sonata,2006,Dakar,Dakar,2 000 000,140000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-406-dakar-dakar-1707,2006 Peugeot 406,Peugeot,406,2006,Dakar,Dakar,2 500 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-tucson-dakar-dakar-548,2010 Hyundai Tucson,Hyundai,Tucson,2010,Dakar,Dakar,4 200 000,79044,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-mercedes-benz-190-dakar-dakar-2109,1989 Mercedes‒Benz 190,Mercedes‒Benz,190,1989,Dakar,Dakar,1 900 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-chrysler-sebring-dakar-dakar-4135,2009 Chrysler Sebring,Chrysler,Sebring,2009,Dakar,Dakar,2 000 000,99000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-camry-dakar-dakar-1105,2010 Toyota Camry,Toyota,Camry,2010,Dakar,Dakar,4 500 000,110000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-skoda-octavia-dakar-dakar-1667,2010 Skoda Octavia,Skoda,Octavia,2010,Dakar,Dakar,2 600 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-sonata-louga-dahra-4357,2013 Hyundai Sonata,Hyundai,Sonata,2013,Dahra,Dahra,5 200 000,92000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-corolla-dakar-dakar-887,2010 Toyota Corolla,Toyota,Corolla,2010,Dakar,Dakar,3 500 000,88997,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-308-dakar-dakar-4138,2009 Peugeot 308,Peugeot,308,2009,Dakar,Dakar,2 600 000,120000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-avensis-dakar-dakar-1664,2008 Toyota Avensis,Toyota,Avensis,2008,Dakar,Dakar,2 500 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-corolla-dakar-dakar-2445,2007 Toyota Corolla,Toyota,Corolla,2007,Dakar,Dakar,4 300 000,235000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-volkswagen-golf-dakar-dakar-1792,2005 Volkswagen Golf,Volkswagen,Golf,2005,Dakar,Dakar,2 200 000,180000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-21-dakar-dakar-2800,2002 Renault 21,Renault,21,2002,Dakar,Dakar,2 200 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-avensis-dakar-dakar-2882,2006 Toyota Avensis,Toyota,Avensis,2006,Dakar,Dakar,1 600 000,186000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-verso-dakar-dakar-3569,2007 Toyota Verso,Toyota,Verso,2007,Dakar,Dakar,2 500 000,313000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-safrane-dakar-dakar-2118,2007 Renault Safrane,Renault,Safrane,2007,Dakar,Dakar,2 200 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-scenic-dakar-dakar-4195,2008 Renault Scenic,Renault,Scenic,2008,Dakar,Dakar,2 000 000,130000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-chery-a113-dakar-dakar-510,2008 Chery A113,Chery,A113,2008,Dakar,Dakar,1 700 000,79000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-clio-dakar-dakar-4178,2007 Renault Clio,Renault,Clio,2007,Dakar,Dakar,1 750 000,120000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-megane-dakar-dakar-1237,2009 Renault Megane,Renault,Megane,2009,Dakar,Dakar,3 300 000,233200,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-508-dakar-dakar-1535,2012 Peugeot 508,Peugeot,508,2012,Dakar,Dakar,4 700 000,102220,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-citroen-c4-dakar-dakar-2082,2007 Citroen C4,Citroen,C4,2007,Dakar,Dakar,2 200 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-308-dakar-dakar-2701,2008 Peugeot 308,Peugeot,308,2008,Dakar,Dakar,2 800 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-yaris-dakar-dakar-1662,2007 Toyota Yaris,Toyota,Yaris,2007,Dakar,Dakar,2 700 000,180000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-nissan-juke-dakar-dakar-760,2011 Nissan Juke,Nissan,Juke,2011,Dakar,Dakar,5 500 000,157000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-ford-focus-dakar-dakar-4417,2007 Ford Focus,Ford,Focus,2007,Dakar,Dakar,2 700 000,100000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-corolla-dakar-dakar-464,2010 Toyota Corolla,Toyota,Corolla,2010,Dakar,Dakar,3 200 000,90000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-mercedes-benz-190-dakar-dakar-3060,2007 Mercedes‒Benz 190,Mercedes‒Benz,190,2007,Dakar,Dakar,2 900 000,160000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-nissan-rogue-dakar-dakar-790,2010 Nissan Rogue,Nissan,Rogue,2010,Dakar,Dakar,8 500 000,84500,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-santa-fe-dakar-dakar-2646,2005 Hyundai Santa Fe,Hyundai,Santa Fe,2005,Dakar,Dakar,3 500 000,300000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-ford-focus-dakar-dakar-3739,2015 Ford Focus,Ford,Focus,2015,Dakar,Dakar,5 800 000,29000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-807-dakar-dakar-1587,2010 Peugeot 807,Peugeot,807,2010,Dakar,Dakar,4 800 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-407-dakar-dakar-4171,2007 Peugeot 407,Peugeot,407,2007,Dakar,Dakar,2 000 000,110000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-205-dakar-dakar-2262,2000 Peugeot 205,Peugeot,205,2000,Dakar,Dakar,1 500 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-rav4-dakar-dakar-4389,2007 Toyota RAV4,Toyota,RAV4,2007,Dakar,Dakar,4 000 000,145000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-307-dakar-dakar-4161,2008 Peugeot 307,Peugeot,307,2008,Dakar,Dakar,2 000 000,120000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-scenic-dakar-dakar-3478,2006 Renault Scenic,Renault,Scenic,2006,Dakar,Dakar,2 200 000,140000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-nissan-teana-dakar-dakar-422,2011 Nissan Teana,Nissan,Teana,2011,Dakar,Dakar,8 000 000,90000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-dacia-sandero-dakar-dakar-2117,2010 Dacia Sandero,Dacia,Sandero,2010,Dakar,Dakar,2 200 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-lada-niva-dakar-dakar-1919,2008 Lada Niva,Lada,Niva,2008,Dakar,Dakar,1 500 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-dacia-logan-dakar-dakar-2116,2009 Dacia Logan,Dacia,Logan,2009,Dakar,Dakar,2 800 000,500000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-406-dakar-dakar-2290,2003 Peugeot 406,Peugeot,406,2003,Dakar,Dakar,2 400 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-jeep-patriot-dakar-dakar-2023,2015 Jeep Patriot,Jeep,Patriot,2015,Dakar,Dakar,9 500 000,51200,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-scenic-dakar-dakar-1191,2008 Renault Scenic,Renault,Scenic,2008,Dakar,Dakar,2 200 000,16000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-ford-escape-dakar-dakar-3183,2011 Ford Escape,Ford,Escape,2011,Dakar,Dakar,5 800 000,0,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-rav4-dakar-dakar-560,2007 Toyota RAV4,Toyota,RAV4,2007,Dakar,Dakar,5 200 000,120000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-tucson-dakar-dakar-874,2006 Hyundai Tucson,Hyundai,Tucson,2006,Dakar,Dakar,4 000 000,298000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-citroen-c3-dakar-dakar-1666,2007 Citroen C3,Citroen,C3,2007,Dakar,Dakar,2 400 000,180000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-205-dakar-dakar-1934,2000 Peugeot 205,Peugeot,205,2000,Dakar,Dakar,1 400 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-307-dakar-dakar-2915,2005 Peugeot 307,Peugeot,307,2005,Dakar,Dakar,2 100 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-jeep-wrangler-dakar-dakar-2454,2013 Jeep Wrangler,Jeep,Wrangler,2013,Dakar,Dakar,20 000 000,100000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-406-dakar-dakar-1119,2004 Peugeot 406,Peugeot,406,2004,Dakar,Dakar,2 700 000,120000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-19-dakar-dakar-3449,1989 Renault 19,Renault,19,1989,Dakar,Dakar,1 500 000,140000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-rav4-dakar-dakar-191,2010 Toyota RAV4,Toyota,RAV4,2010,Dakar,Dakar,9 600 000,180000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-308-dakar-dakar-681,2008 Peugeot 308,Peugeot,308,2008,Dakar,Dakar,2 700 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-405-dakar-dakar-4173,2005 Peugeot 405,Peugeot,405,2005,Dakar,Dakar,1 900 000,120000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-308-dakar-dakar-3635,2010 Peugeot 308,Peugeot,308,2010,Dakar,Dakar,2 900 000,120000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-nissan-200sx-dakar-dakar-746,2006 Nissan 200SX,Nissan,200SX,2006,Dakar,Dakar,1 600 000,180000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-mitsubishi-l200-dakar-dakar-4388,2011 Mitsubishi L200,Mitsubishi,L200,2011,Dakar,Dakar,6 000 000,120000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-citroen-berlingo-dakar-dakar-1327,2006 Citroen Berlingo,Citroen,Berlingo,2006,Dakar,Dakar,2 400 000,180000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-305-dakar-dakar-578,2004 Peugeot 305,Peugeot,305,2004,Dakar,Dakar,1 600 000,128000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-megane-dakar-dakar-1665,2007 Renault Megane,Renault,Megane,2007,Dakar,Dakar,2 700 000,180000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-ford-focus-st-dakar-dakar-2887,2012 Ford Focus ST,Ford,Focus ST,2012,Dakar,Dakar,3 300 000,140000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-ford-escape-dakar-dakar-871,2014 Ford Escape,Ford,Escape,2014,Dakar,Dakar,8 200 000,105000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-citroen-xsara-dakar-dakar-3025,2006 Citroen Xsara,Citroen,Xsara,2006,Dakar,Dakar,1 800 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-308-dakar-dakar-2758,2012 Peugeot 308,Peugeot,308,2012,Dakar,Dakar,3 900 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-citroen-c4-dakar-dakar-2611,2008 Citroen C4,Citroen,C4,2008,Dakar,Dakar,2 100 000,90925,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-megane-dakar-dakar-4348,2008 Renault Megane,Renault,Megane,2008,Dakar,Dakar,1 850 000,120000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-dacia-logan-dakar-dakar-878,2008 Dacia Logan,Dacia,Logan,2008,Dakar,Dakar,2 600 000,137000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-307-dakar-dakar-1748,2007 Peugeot 307,Peugeot,307,2007,Dakar,Dakar,2 100 000,175598,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-rav4-dakar-dakar-2896,2006 Toyota RAV4,Toyota,RAV4,2006,Dakar,Dakar,3 500 000,140000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-fiat-stilo-dakar-dakar-2508,2007 Fiat Stilo,Fiat,Stilo,2007,Dakar,Dakar,2 700 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-audi-s3-dakar-dakar-4137,2007 Audi S3,Audi,S3,2007,Dakar,Dakar,2 000 000,120000,,Manuelle,N/A,
